ID,Tipo,SKU Padre,SKU hijo,Nombre,Publicado 0/1,Descripción corta - producto,Precio rebajado,Precio normal,Categorías,Imágenes,Etiquetas,Inventario,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo por defecto 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Atributo por defecto 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3,Atributo por defecto 3
267,variable,RC3,,Camándula Faith,1,"Un sutil y devoto encanto

Camándula en Oro de 18 kilates, 50cm de largo con bolas facetiadas en Oro Amarillo, Blanco y Rosa intercaladas entre si, medalla y dije de cruz con delicada incrustación de circones. Una compañera indispensable para conectar con tu luz espiritual.

¡Personaliza esta pieza!

Detalles del producto: 
 
Material: Oro de 18 kilates 
Dimensiones cadena: 50cm largo 
Dimensiones dije: 50cm diámetro x 55cm largo x 2.9mm bolas",,,Cadenas>Sacred Treasures,"RC3-4P.jpg,RC34M.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país, Personaliza esta pieza",,Material,"Oro Amarillo, Oro Blanco, Oro Rosa",,1,,,,,,,,,,,
268,variation,RC3,RC34,Camándula Faith,1,"Un sutil y devoto encanto

Camándula en Oro Amarillo de 18 kilates, 50cm de largo con bolas facetiadas en Oro Amarillo, Blanco y Rosa intercaladas entre si, medalla y dije de cruz con delicada incrustación de circones. Una compañera indispensable para conectar con tu luz espiritual.

¡Personaliza esta pieza!

Detalles del producto: 
 
Material: Oro de 18 kilates 
Dimensiones cadena: 50cm largo 
Dimensiones dije: 50cm diámetro x 55cm largo x 2.9mm bolas",,2310000,,,,,Material,"Oro Amarillo, Oro Blanco, Oro Rosa",,1,,,,,,,,,,,
269,variable,RC4,,Camándula Believe ,1,"Un sutil y devoto encanto

Camandula en Oro de 18 kilates, 50cm de largo con bolas facetiadas, medalla y dije de cruz con delicada incrustación de circones. Una compañera indispensable para conectar con tu luz espiritual.

¡Personaliza esta pieza!

Detalles del producto: 

Material: Oro de 18 kilates
Dimensiones cadena: 50cm largo 
Dimensiones dije: 50cm diámetro x 50cm largo x 2.9mm bolas",,,Cadenas>Sacred Treasures,"RC4-1P.jpg,RC41M.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país, Personaliza esta pieza",,Material,Oro Amarillo,,1,,,,,,,,,,,
270,variation,RC4,RC41,Camándula Believe ,1,"Un sutil y devoto encanto

Camandula en Oro Amarillo de 18 kilates, 50cm de largo con bolas facetiadas, medalla y dije de cruz con delicada incrustación de circones. Una compañera indispensable para conectar con tu luz espiritual.

¡Personaliza esta pieza!

Detalles del producto: 

Material: Oro Amarillo de 18 kilates
Dimensiones cadena: 50cm largo 
Dimensiones dije: 50cm diámetro x 50cm largo x 2.9mm bolas",,2210000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
271,variable,RC5,,Cadena Elis,1,"La sutileza de un resplandor propio 

Cadena de eslabones planos entrelazados en secuencia de tres, elaborada en Oro de 18 kilates. Una pieza atemporal que se adapta a cualquier look.

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto:
 
Material: Oro de 18 kilates 
Dimensiones cadena: 45cm largo x 0.5mm grosor",,,Cadenas>Golden Hour Treasures,"RC5-1P.jpg,RC51M.jpg,RC51M-1.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Amarillo,,1,,,,,,,,,,,
272,variation,RC5,RC51,Cadena Elis,1,"La sutileza de un resplandor propio 

Cadena de eslabones planos entrelazados en secuencia de tres, elaborada en Oro Amarillo de 18 kilates. Una pieza atemporal que se adapta a cualquier look.

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto:
 
Material: Oro Amarillo de 18 kilates 
Dimensiones cadena: 45cm largo x 0.5mm grosor",,1260000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
273,variable,RC6,,Cadena Epirus ,1,"La sutileza de un resplandor propio 

Cadena en Oro de 18 kilates, con delicados eslabones cuadrados que se entrelazan para lograr una intensidad de brillo única.

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto: 

Material: Oro de 18 kilates 
Dimensiones cadena: 45cm largo x 1.3mm grosor",,,Cadenas>Golden Hour Treasures,"RC6-3P.jpg,RC63M.jpg,RC63M-1.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Rosa,,1,,,,,,,,,,,
274,variation,RC6,RC63,Cadena Epirus in Rose,1,"La sutileza de un resplandor propio 

Cadena en Oro Rosa de 18 kilates, con delicados eslabones cuadrados que se entrelazan para lograr una intensidad de brillo única.

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto: 

Material: Oro Rosa de 18 kilates 
Dimensiones cadena: 45cm largo x 1.3mm grosor",,1350000,,,,,Material,Oro Rosa,,1,,,,,,,,,,,
275,variable,RC7,,Cadena Iona,1,"La sutileza de un resplandor propio 

Cadena en Oro de 18 kilates, con delicados eslabones planos y ovalados tejidos en Oro Blanco, Rosa y Amarillo para lograr una combinación única.  

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto: 

Material: Oro de 18 kilates
Dimensiones cadena: 40cm largo x 0.4mm grosor",,,Cadenas>Golden Hour Treasures,"RC7-4P.jpg,RC74M.jpg,RC74M-1.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Amarillo,,1,,,,,,,,,,,
276,variation,RC7,RC74,Cadena Iona,1,"La sutileza de un resplandor propio 

Cadena en Oro de 18 kilates, con delicados eslabones planos y ovalados tejidos en Oro Blanco, Rosa y Amarillo para lograr una combinación única.  

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto: 

Material: Oro de 18 kilates
Dimensiones cadena: 40cm largo x 0.4mm grosor",,910000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
277,variable,RC8,,Cadena Kannia,1,"La sutileza de un resplandor propio

Cadena en Oro de 18 kilates, tejido con delicadeza en malla flexible.

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto: 
 
Material: Oro de 18 kilates 
Dimensiones cadena: 40-45cm largo x 0.5mm grosor",,,Cadenas>Golden Hour Treasures,"RC8-1P.jpg,RC81M.jpg,RC81M-2.jpg,RC81M-1.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Amarillo,,1,,Largo ,40cm-45cm,,,,,,,,
278,variation,RC8,RC71-40cm,Cadena Kannia,1,"La sutileza de un resplandor propio

Cadena en Oro Amarillo de 18 kilates, tejido con delicadeza en malla flexible.

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto: 
 
Material: Oro Amarillo de 18 kilates 
Dimensiones cadena: 40cm largo x 0.5mm grosor",,950000,,,,,Material,Oro Amarillo,,1,,Largo,40cm,40cm,1,,,,,,
279,variation,RC8,RC71-45cm ,Cadena Kannia,1,"La sutileza de un resplandor propio

Cadena en Oro Amarillo de 18 kilates, tejido con delicadeza en malla flexible.

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto: 
 
Material: Oro Amarillo de 18 kilates 
Dimensiones cadena: 45cm largo x 0.5mm grosor",,1030000,,,,,Material,Oro Amarillo,,1,,Largo ,45cm,45cm ,1,,,,,,
280,variable,RC9,,Cadena Myra,1,"La sutileza de un resplandor propio 

Cadena en Oro de 18 kilates alternado entre eslabon, barra y argollas. Un diseño que va contigo.

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto:  

Material: Oro de 18 kilates 
Dimensiones cadena: 40cm largo x 0.2mm grosor",,,Cadenas>Golden Hour Treasures,"RC9-1P.jpg,RC91M.jpg,RC91M-1.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Amarillo,,1,,,,,,,,,,,
281,variation,RC9,RC91,Cadena Myra,1,"La sutileza de un resplandor propio 

Cadena en Oro Amarillo de 18 kilates alternado entre eslabon, barra y argollas. Un diseño que va contigo.

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto:  

Material: Oro Amarillo de 18 kilates 
Dimensiones cadena: 40cm largo x 0.2mm grosor",,455000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
282,variable,RC10,,Cadena Nypre,1,"La sutileza de un resplandor propio 

Cadena en Oro de 18 kilates, en eslabon retorcido extra brillante. Un diseño que destaca en todo momento.

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto: 
 
Material: Oro de 18 kilates 
Dimensiones cadena: 40cm largo x 0.2mm grosor",,,Cadenas>Golden Hour Treasures,"RC10-1P.jpg,RC101M.jpg,RC101M-1.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Amarillo,,1,,,,,,,,,,,
283,variation,RC10,RC101,Cadena Nypre,1,"La sutileza de un resplandor propio 

Cadena en Oro Amarillo de 18 kilates, en eslabon retorcido extra brillante. Un diseño que destaca en todo momento.

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto: 
 
Material: Oro Amarillo de 18 kilates 
Dimensiones cadena: 40cm largo x 0.2mm grosor",,455000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
284,variable,RC11,,Cadena Lissus,1,"La sutileza de un resplandor propio 

Cadena en Oro de 18 kilates, con eslabones delgados delicadamente entrelazados. Un diseño que va contigo

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto: 
 
Material: Oro Amarillo de 18 kilates 
Dimensiones cadena: 40cm largo x 0.2mm grosor",,,Cadenas>Golden Hour Treasures,"RC11-1P.jpg,RC111M-40cm.jpg,RC111M-2.jpg,RC111M-1.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Amarillo,,1,,,,,,,,,,,
285,variation,RC11,RC111,Cadena Lissus,1,"La sutileza de un resplandor propio 

Cadena en Oro Amarillo de 18 kilates, con eslabones delgados delicadamente entrelazados. Un diseño que va contigo

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto: 
 
Material: Oro Amarillo de 18 kilates 
Dimensiones cadena: 40cm largo x 0.2mm grosor",,445000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
286,variable,RC12,,Cadena Alaika,1,"La sutileza de un resplandor propio 

Cadena en Oro de 18 kilates, con eslabon plano ovalado y delicadas barras en medio. Un diseño que va contigo. 

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto: 
 
Material: Oro de 18 kilates 
Dimensiones cadena: 40cm largo x 0.2mm grosor",,,Cadenas>Golden Hour Treasures,"RC12-1P.jpg,RC121M.jpg,RC121M-1.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Amarillo,,1,,,,,,,,,,,
287,variation,RC12,RC121,Cadena Alaika,1,"La sutileza de un resplandor propio 

Cadena en Oro Amarillo de 18 kilates, con eslabon plano ovalado y delicadas barras en medio. Un diseño que va contigo. 

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto: 
 
Material: Oro Amarillo de 18 kilates 
Dimensiones cadena: 40cm largo x 0.2mm grosor",,660000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
288,variable,RC13,,Cadena Pátra,1,"La sutileza de un resplandor propio

Delicadas bolas en Oro de 18 Kilates resaltan es esta cadena de Oro, logrando un diseño único y perfecto para cada look.

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto:
 
Material: Oro de 18 kilates 
Dimensiones cadena: 40cm largo x 0.2mm grosor",,,Cadenas>Golden Hour Treasures,"RC13-4P.jpg,RC134M-1.jpg,RC134M-40cm.jpg,RC134M-2.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,"Oro Amarillo, Oro Blanco ",,1,,,,,,,,,,,
289,variation,RC13,RC134,Cadena Pátra,1,"La sutileza de un resplandor propio

Delicadas bolas en Oro Amarillo de 18 Kilates resaltan es esta cadena de Oro Blanco, logrando un diseño único y perfecto para cada look.

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto:
 
Material: Oro Blanco de 18 kilates ley 750
Dimensiones cadena: 40cm largo x 0.2mm grosor",,530000,,,,,Material,"Oro Amarillo, Oro Blanco",,1,,,,,,,,,,,
290,variable,RC14,,Cadena Teka,1,"Resplandecer desde el interior

Cadena en Oro de 18 kilates, con eslabon plano ovalado y delicadas barras en medio. Un diseño que va contigo. 

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto: 

Material: Oro de 18 kilates 
Dimensiones cadena: 40cm largo x 0.2mm grosor",,,Cadenas>Golden Hour Treasures,"RC14-2P.jpg,RC142M-40cm.jpg,RC142M-1.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Blanco ,,1,,,,,,,,,,,
291,variation,RC14,RC142,Cadena Teka,1,"Resplandecer desde el interior

Cadena en Oro Blanco de 18 kilates, con eslabon plano ovalado y delicadas barras en medio. Un diseño que va contigo. 

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto: 

Material: Oro Blanco de 18 kilates 
Dimensiones cadena: 40cm largo x 0.2mm grosor",,610000,,,,,Material,Oro Blanco,,1,,,,,,,,,,,
292,variable,RC15,,Cadena Gya ,1,"Resplandecer desde el interior

Sutil y delicada cadena en Oro de 18 kilates, eslabonada en cubos brillantes. Un diseño que se adapta a tu imaginación y todos los outfits que quieras crear con ella.  

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto:
 
Material: Oro de 18 kilates 
Dimensiones cadena: 45cm largo x 0.4mm grosor",,,Cadenas>Golden Hour Treasures,"RC15-2P.jpg,RC152M.jpg,RC152M-1.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Blanco ,,1,,,,,,,,,,,
293,variation,RC15,RC152,Cadena Gya in White,1,"Resplandecer desde el interior

Sutil y delicada cadena en Oro Blanco de 18 kilates, eslabonada en cubos brillantes. Un diseño que se adapta a tu imaginación y todos los outfits que quieras crear con ella.  

Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto:
 
Material: Oro Blanco de 18 kilates 
Dimensiones cadena: 45cm largo x 0.4mm grosor",,520000,,,,,Material,Oro Blanco,,1,,,,,,,,,,,
294,variable,RC16,,Cadena Gya,1,"Resplandecer desde el interior

Sutil y delicada cadena en Oro de 18 kilates, eslabonada en cubos brillantes. Un diseño que se adapta a tu imaginación y todos los outfits que quieras crear con ella.
  
Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto:
 
Material: Oro de 18 kilates 
Dimensiones cadena: 40-45cm largo x 0.4mm grosor",,,Cadenas>Golden Hour Treasures,"RC16-1P.jpg,RC161M-1.jpg,RC161M-50cm.jpg,RC161M-2.jpg,RC161M-50cm-2.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Amarillo,,1,,Largo ,40cm-45cm,,,,,,,,
295,variation,RC16,RC161-40cm,Cadena Gya,1,"Resplandecer desde el interior

Sutil y delicada cadena veneciana en Oro Amarillo de 18 kilates, eslabonada en cubos brillantes. Un diseño que se adapta a tu imaginación y todos los outfits que quieras crear con ella.
  
Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto:
 
Material: Oro Amarillo de 18 kilates 
Dimensiones cadena: 40cm largo x 0.4mm grosor",,470000,,,,,Material,Oro Amarillo,,1,,Largo,40cm,40cm,1,,,,,,
296,variation,RC16,RC161-45cm ,Cadena Gya,1,"Resplandecer desde el interior

Sutil y delicada cadena en Oro Amarillo de 18 kilates, eslabonada en cubos brillantes. Un diseño que se adapta a tu imaginación y todos los outfits que quieras crear con ella.
  
Encuentra el dije ideal para esta cadena aquí (insertar link que lleve a la subcategoría Dijes)

Detalles del producto:
 
Material: Oro Amarillo de 18 kilates 
Dimensiones cadena: 45cm largo x 0.4mm grosor",,530000,,,,,Material,Oro Amarillo,,1,,Largo ,45cm,45cm ,1,,,,,,
